ip_address,rtt,salto_intercontinental,type,hop_num
89.221.41.175,16.019,false,11,9
195.22.199.179,12.023,false,11,9
89.221.41.175,12.063,false,11,9
195.22.199.179,13.632,false,11,9
89.221.41.175,13.087,false,11,9
195.22.199.179,13.027,false,11,9
89.221.41.175,13.097,false,11,9
195.22.199.179,12.523,false,11,9
89.221.41.175,12.209,false,11,9
195.22.199.179,15.4,false,11,9
89.221.41.175,12.528,false,11,9
195.22.199.179,13.122,false,11,9
89.221.41.175,13.037,false,11,9
195.22.199.179,13.267,false,11,9
89.221.41.175,14.229,false,11,9
195.22.199.179,13.389,false,11,9
89.221.41.175,13.489,false,11,9
195.22.199.179,13.615,false,11,9
89.221.41.175,12.469,false,11,9
195.22.199.179,13.856,false,11,9
89.221.41.175,16.528,false,11,9
195.22.199.179,13.442,false,11,9
89.221.41.175,13.574,false,11,9
195.22.199.179,13.629,false,11,9
80.239.193.161,12.35,false,11,10
80.239.193.161,12.602,false,11,10
80.239.193.161,13.956,false,11,10
80.239.193.161,16.554,false,11,10
80.239.193.161,13.056,false,11,10
80.239.193.161,12.328,false,11,10
80.239.193.161,12.517,false,11,10
80.239.193.161,13.215,false,11,10
80.239.193.161,13.105,false,11,10
80.239.193.161,13.603,false,11,10
80.239.193.161,14.74,false,11,10
80.239.193.161,12.545,false,11,10
80.239.193.161,13.824,false,11,10
80.239.193.161,14.507,false,11,10
80.239.193.161,13.666,false,11,10
80.239.193.161,12.602,false,11,10
80.239.193.161,13.113,false,11,10
80.239.193.161,13.531,false,11,10
80.239.193.161,11.624,false,11,10
80.239.193.161,13.753,false,11,10
80.239.193.161,11.988,false,11,10
80.239.193.161,12.555,false,11,10
80.239.193.161,11.847,false,11,10
80.239.193.161,13.616,false,11,10
80.239.193.161,13.58,false,11,10
80.239.193.161,15.106,false,11,10
80.239.193.161,12.163,false,11,10
80.239.193.161,15.633,false,11,10
80.239.193.161,14.731,false,11,10
80.239.193.161,13.785,false,11,10
62.115.119.230,13.28,false,11,11
62.115.120.176,12.168,false,11,11
62.115.119.230,12.786,false,11,11
62.115.120.176,12.746,false,11,11
62.115.119.230,12.926,false,11,11
62.115.120.176,13.921,false,11,11
62.115.119.230,14.088,false,11,11
62.115.120.176,13.0,false,11,11
62.115.119.230,12.356,false,11,11
62.115.120.176,13.133,false,11,11
62.115.119.230,13.848,false,11,11
62.115.120.176,17.544,false,11,11
62.115.119.230,13.303,false,11,11
62.115.120.176,14.932,false,11,11
62.115.119.230,17.599,false,11,11
62.115.120.176,13.633,false,11,11
62.115.119.230,13.529,false,11,11
62.115.120.176,13.642,false,11,11
62.115.119.230,12.48,false,11,11
62.115.120.176,11.934,false,11,11
62.115.119.230,13.745,false,11,11
62.115.120.176,13.317,false,11,11
62.115.119.230,13.308,false,11,11
62.115.120.176,14.176,false,11,11
62.115.119.230,14.26,false,11,11
62.115.120.176,13.373,false,11,11
62.115.119.230,13.408,false,11,11
62.115.120.176,13.736,false,11,11
62.115.119.230,12.967,false,11,11
62.115.120.176,12.966,false,11,11
80.91.246.69,12.783,false,11,12
80.91.251.206,23.235,false,11,12
80.91.246.69,18.637,false,11,12
80.91.251.206,20.83,false,11,12
80.91.246.69,21.012,false,11,12
80.91.251.206,15.668,false,11,12
80.91.246.69,14.661,false,11,12
80.91.251.206,13.542,false,11,12
80.91.246.69,13.451,false,11,12
80.91.251.206,13.504,false,11,12
80.91.246.69,13.893,false,11,12
80.91.251.206,12.647,false,11,12
